#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
144,cool lemonade signs,1,1,,20,https://monetate.com/blog/use-this-4-year-olds-lemonade-stand-business-plan-to-increase-your-profit-margins/,1,0.66,,1/13/2020 4:36,Image pack,"Image pack, People also ask, Top stories, Thumbnail",monetate.com
145,target spin wheel,9,10,12/5/2019 11:42,20,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,60,0.65,,1/4/2020 19:23,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
146,certona wiki,9,10,12/15/2019 14:14,20,https://monetate.com/,41,0.65,,1/15/2020 5:35,,"Sitelinks, Image pack, Video, Thumbnail",monetate.com
147,monetate pricing,9,8,12/1/2019 17:27,20,https://monetate.com/blog/10-pricing-table-tweaks-worth-testing/,0,0.64,1.1,12/30/2019 19:41,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Image pack, Adwords bottom",monetate.com
148,farmers insurance ads,8,8,,350,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,18,0.64,4.5,1/11/2020 10:20,Image pack,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",monetate.com
149,what are conversion rates,12,14,12/18/2019 9:22,40,https://monetate.com/glossary/conversion-rate/,53,0.64,4,1/18/2020 4:09,,People also ask,monetate.com
150,monetate personalization,7,8,12/1/2019 10:14,10,https://monetate.com/,4,0.63,,12/29/2019 21:39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
151,what is a/b testing?,18,23,12/12/2019 3:47,150,https://monetate.com/glossary/ab-testing/,80,0.62,,1/12/2020 13:06,,"Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
152,individualize,19,73,1/11/2020 13:37,800,https://monetate.com/glossary/individualization/,2,0.6,,1/20/2020 13:49,,"Knowledge card, People also ask",monetate.com
153,farmers ads,12,10,11/28/2019 3:32,40,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,15,0.6,11,12/25/2019 21:34,,"Top stories, Thumbnail, Sitelinks, People also ask, Image pack",monetate.com
154,personalization website,20,21,12/5/2019 18:46,200,https://monetate.com/glossary/website-personalization/,17,0.59,8,1/5/2020 9:24,,"Adwords top, Sitelinks, People also ask, Adwords bottom, Knowledge panel",monetate.com
155,tablet website,15,15,,70,https://monetate.com/blog/the-10-best-tablet-friendly-website-experiences-of-2011/,83,0.57,,12/24/2019 1:34,,"Sitelinks, Top stories, Thumbnail, Knowledge panel",monetate.com
156,rele rele,17,62,11/29/2019 22:11,100,https://monetate.com/blog/news/monetate-wins-personalization-one-rele-award-for-web-experience-and-optimization/,1,0.57,,12/27/2019 13:42,,"Top stories, Thumbnail, Image pack",monetate.com
157,are farmers commercials true,14,13,12/9/2019 9:09,60,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,4,0.56,,1/9/2020 2:36,,Video,monetate.com
158,james mccormick forrester,12,12,,30,https://info.monetate.com/webinar-forrester-wave-experience-optimization-platforms.html,0,0.54,,1/20/2020 15:11,,"Top stories, Thumbnail",monetate.com
159,which is not true about responsive sites,12,14,12/6/2019 19:25,30,https://monetate.com/blog/true-or-false-responsive-web-design-is-the-great-big-solve/,0,0.54,,1/5/2020 23:41,,,monetate.com
160,farmers insurance agency marketing,7,8,11/26/2019 22:27,10,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,0,0.54,7,12/23/2019 13:30,,"Adwords top, Sitelinks, People also ask, Video, Image pack, Adwords bottom",monetate.com
161,man under street light,12,14,12/6/2019 20:16,30,https://monetate.com/blog/the-streetlight-effect-are-you-looking-for-answers-in-all-the-wrong-places/,5,0.53,,1/5/2020 20:30,,"Image pack, Video, Thumbnail",monetate.com
162,monetate blog,3,3,,10,https://monetate.com/blog/resources/video-why-do-we-need-machine-learning/,12,0.53,,1/7/2020 0:27,Top stories,"Sitelinks, Top stories, Thumbnail",monetate.com
163,what is segmentation?,17,10,12/23/2019 2:46,100,https://monetate.com/glossary/segmentation/,33,0.53,,1/23/2020 1:00,,"Knowledge card, People also ask, Top stories, Thumbnail",monetate.com
164,we are farmers ad,10,13,12/22/2019 18:06,20,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,3,0.52,,1/22/2020 6:31,,"Top stories, Thumbnail, Video",monetate.com
165,monetate pricing,10,9,12/1/2019 17:27,20,https://monetate.com/glossary/add-to-cart-rate/,0,0.51,1.1,12/30/2019 19:41,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Image pack, Adwords bottom",monetate.com
166,monetate personalization,8,6,12/1/2019 10:14,10,https://monetate.com/glossary/ecommerce-personalization/,4,0.51,,12/29/2019 21:39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
167,karmaloop repteam,14,17,12/16/2019 2:58,50,https://monetate.com/blog/using-social-commerce-to-drive-influence-sales/,0,0.5,1.9,1/16/2020 12:33,,"Top stories, Thumbnail",monetate.com
168,te vipsor,10,9,11/27/2019 15:55,20,https://monetate.com/blog/is-clienteling-in-your-future/,0,0.49,,12/24/2019 20:47,,"Image pack, Video",monetate.com
169,smartphone tablets,18,14,12/19/2019 4:05,100,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,9,0.49,7,1/19/2020 9:03,,"Sitelinks, People also ask, Top stories, Thumbnail, Shopping results",monetate.com
170,what are a/b tests,20,33,12/9/2019 23:42,200,https://monetate.com/glossary/ab-testing/,80,0.49,,1/9/2020 0:54,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
171,product recommendations,12,13,12/3/2019 2:20,250,https://monetate.com/glossary/product-recommendations/,5,0.49,9,1/2/2020 9:19,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack, Adwords bottom",monetate.com
172,downselling,15,17,12/18/2019 9:50,60,https://monetate.com/blog/art-vs-science-of-upselling-and-downselling/,3,0.48,,1/18/2020 2:04,,"Featured snippet, Thumbnail, People also ask, Top stories, Video",monetate.com
173,we are farmers commercials,22,19,12/5/2019 15:02,250,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,7,0.46,,1/4/2020 18:44,,"Video, People also ask, Image pack",monetate.com
174,personalization web,12,16,11/30/2019 3:48,30,https://monetate.com/glossary/website-personalization/,24,0.45,,12/28/2019 15:55,,"People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
175,real time personalization,16,25,12/8/2019 19:52,70,https://monetate.com/blog/3-applications-for-real-time-personalization/,4,0.44,20,1/8/2020 13:41,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom, Knowledge panel",monetate.com
176,what is website personalization,8,7,12/3/2019 22:25,10,https://monetate.com/glossary/website-personalization/,6,0.44,,1/2/2020 11:15,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
177,personalization technologies,11,11,,20,https://monetate.com/blog/understanding-the-technology-that-drives-personalized-marketing/,17,0.44,8,12/26/2019 10:24,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
178,farmers insurance stories,19,21,12/9/2019 22:30,150,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,6,0.43,8,1/8/2020 21:28,,"People also ask, Top stories, Thumbnail",monetate.com
179,digg effect,14,15,11/26/2019 5:31,40,https://monetate.com/blog/the-digg-effect-2-ways-to-avoid-a-replatforming-fail/,0,0.42,,12/24/2019 11:33,,"Featured snippet, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",monetate.com
180,are farmers insurance commercials real,18,12,12/10/2019 0:56,100,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,6,0.42,,1/9/2020 21:28,,"Video, Thumbnail, Image pack",monetate.com
181,multivariate tests,21,23,12/23/2019 15:09,200,https://monetate.com/glossary/multivariate-testing/,30,0.41,,1/23/2020 3:38,,"Sitelinks, Top stories, Thumbnail, People also ask",monetate.com
182,online personalization,15,15,,50,https://monetate.com/glossary/ecommerce-personalization/,36,0.41,1.1,1/16/2020 16:39,,"Adwords top, Sitelinks, People also ask, Adwords bottom",monetate.com
183,monetate personalization,9,14,12/1/2019 10:14,10,https://monetate.com/personalization-analytics/,4,0.4,,12/29/2019 21:39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
184,maxymiser inc,11,11,,20,https://monetate.com/blog/6-reasons-drop-maxymiser-now/,0,0.39,,12/25/2019 9:24,,"Sitelinks, Image pack, Video",monetate.com
185,ecommerce inspector,21,30,12/6/2019 1:30,200,https://monetate.com/resources/,15,0.39,,1/5/2020 18:00,,"Adwords top, Sitelinks, Top stories, Thumbnail",monetate.com
186,directv movers deal,27,20,1/11/2020 13:38,700,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,11,0.38,4,1/20/2020 19:50,,"People also ask, Video",monetate.com
187,office depot wiki,22,28,12/2/2019 14:27,250,https://monetate.com/,20,0.38,3.5,12/31/2019 22:28,,"Sitelinks, People also ask, Image pack, Thumbnail",monetate.com
188,farmers insurance commercials true,20,17,12/19/2019 5:43,200,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,7,0.37,,1/19/2020 15:32,,"Featured snippet, Thumbnail, People also ask, Top stories",monetate.com
189,mvt test,20,14,12/3/2019 2:16,150,https://monetate.com/glossary/multivariate-testing/,20,0.37,15,1/2/2020 9:19,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",monetate.com
190,farmers insurance ad,19,14,12/4/2019 14:07,200,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,8,0.36,,1/3/2020 9:24,,"People also ask, Video, Image pack",monetate.com
191,recos,18,16,12/6/2019 18:48,350,https://monetate.com/blog/personalization-is-way-more-than-product-recos/,2,0.36,,1/6/2020 1:08,,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack",monetate.com
192,mer mutts commercial,25,23,12/1/2019 3:55,400,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,0,0.35,,12/30/2019 7:22,,"Video, Thumbnail",monetate.com
193,wow.web,8,8,,90,https://monetate.com/blog/godiva-finds-new-ways-to-wow-web-visitors/,17,0.35,,1/8/2020 11:33,Image pack,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
194,ecommerce personalization software,14,17,12/20/2019 1:02,30,https://monetate.com/glossary/ecommerce-personalization/,11,0.35,,1/20/2020 19:35,,"Adwords top, Sitelinks, People also ask, Adwords bottom",monetate.com
195,david slingshot goliath,2,5,12/9/2019 13:42,30,https://monetate.com/blog/be-a-digital-david-three-tips-to-beat-your-goliath/,5,0.34,0.25,1/9/2020 10:21,Image pack,"Top stories, Thumbnail, Image pack, People also ask, Video",monetate.com
196,online personalization,16,10,12/17/2019 6:38,50,https://info.monetate.com/CROnlinePersonalisationUS_Research.html,36,0.33,1.1,1/16/2020 16:39,,"Adwords top, Sitelinks, People also ask, Adwords bottom",monetate.com
197,flattery will get you nowhere,7,10,12/6/2019 7:01,250,https://monetate.com/blog/flattery-will-get-you-nowhere-when-it-comes-to-email-personalization/,0,0.33,,1/5/2020 23:36,Image pack,"People also ask, Sitelinks, Image pack, Top stories, Thumbnail, Video",monetate.com
198,cart to cart,26,30,1/9/2020 19:38,600,https://monetate.com/glossary/add-to-cart-rate/,50,0.32,0.6,1/17/2020 4:17,,"Adwords top, Sitelinks, People also ask, Adwords bottom",monetate.com
199,a/b/n testing,18,21,12/18/2019 15:43,80,https://monetate.com/glossary/ab-testing/,3,0.32,,1/18/2020 15:17,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
200,driving your business,12,12,,20,https://monetate.com/blog/driving-your-business-forward-with-a-personalized-customer-experience/,6,0.31,,1/18/2020 0:14,,"People also ask, Knowledge panel",monetate.com
201,entry pages,12,12,,20,https://monetate.com/blog/merchandising-matters-landing-pages-and-entry-pages/,0,0.31,,12/26/2019 20:04,,Image pack,monetate.com
202,maxymiser login,19,17,11/30/2019 2:52,90,https://monetate.com/blog/6-reasons-drop-maxymiser-now/,2,0.31,,12/29/2019 3:44,,"Video, Image pack",monetate.com
203,"in digital marketing, _____________ segmentation is more common than ___________ segmentation.",14,14,,30,https://monetate.com/glossary/segmentation/,0,0.31,,1/22/2020 7:37,,,monetate.com
204,customer optimization,13,14,12/20/2019 15:46,20,https://monetate.com/blog/4-keys-to-utilizing-customer-experience-optimization/,4,0.31,,1/20/2020 1:02,,"Featured snippet, Thumbnail, People also ask",monetate.com
205,bebe maman jojo maternity,13,15,12/8/2019 11:04,20,https://monetate.com/blog/jojo-maman-bebe-a-growth-spurt-from-testing-to-machine-driven-personalisation/,1,0.3,0.3,1/8/2020 0:19,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Top stories, Image pack",monetate.com
206,farmers insurance commercials real,16,16,,50,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,6,0.3,,1/10/2020 8:36,,"Featured snippet, Top stories, Thumbnail, Image pack, Adwords bottom, Sitelinks",monetate.com
207,menurky,19,58,12/20/2019 13:10,90,https://monetate.com/blog/consumers-find-more-time-to-shop-online-on-thanksgivukkah/,0,0.3,,1/20/2020 20:31,,"Sitelinks, People also ask, Top stories, Thumbnail",monetate.com
208,right message,19,16,12/18/2019 14:53,90,https://monetate.com/blog/the-history-behind-right-message-for-the-right-customer-at-the-right-time/,13,0.3,,1/18/2020 14:24,,"Sitelinks, Top stories, Thumbnail",monetate.com
209,personalization company,14,44,12/17/2019 6:33,30,https://monetate.com/,42,0.29,4,1/17/2020 7:20,,"Adwords top, Sitelinks, People also ask, Adwords bottom, Shopping results, Thumbnail",monetate.com
210,target wheel app,17,16,12/5/2019 15:25,60,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,63,0.29,4,1/4/2020 19:16,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
211,which of the following is most likley to be customized?,19,77,12/3/2019 10:24,250,https://monetate.com/glossary/personalized-marketing/,0,0.28,,1/2/2020 21:29,,,monetate.com
212,"monetate, inc.",1,1,,20,https://monetate.com/about/,8,0.28,,1/18/2020 13:30,Sitelinks,"Adwords top, Sitelinks, People also ask",monetate.com
213,"monetate, inc.",1,1,,20,https://monetate.com/about/careers/,8,0.28,,1/18/2020 13:30,Sitelinks,"Adwords top, Sitelinks, People also ask",monetate.com
214,are the farmers commercials real,15,14,12/19/2019 8:25,30,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,3,0.27,,1/18/2020 23:52,,"Top stories, Thumbnail",monetate.com
215,gartner critical capabilities,14,21,12/6/2019 8:19,30,https://get.monetate.com/gartner-critical-capabilities-2019/,5,0.27,,1/5/2020 12:46,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Image pack",monetate.com
216,mvt testing,21,21,,200,https://monetate.com/glossary/multivariate-testing/,35,0.26,4,1/9/2020 4:44,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Image pack",monetate.com
217,cmo digital summit,17,17,,50,https://monetate.com/about/events/,2,0.26,,1/2/2020 14:29,,,monetate.com
218,what is monetate,1,1,,30,https://monetate.com/about/,2,0.26,,1/5/2020 16:10,Sitelinks,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
219,what is monetate,1,1,,30,https://monetate.com/about/leadership/,2,0.26,,1/5/2020 16:10,Sitelinks,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
220,what is monetate,1,1,,30,https://monetate.com/contact/,2,0.26,,1/5/2020 16:10,Sitelinks,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
221,what is monetate,1,1,,30,https://monetate.com/about/careers/,2,0.26,,1/5/2020 16:10,Sitelinks,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
222,kathy mayor,14,12,12/23/2019 2:35,20,https://monetate.com/blog/carnival-marketing-experience-kathy-tan-mayor/,0,0.26,,1/23/2020 3:18,,"Top stories, Thumbnail",monetate.com
223,monetate personalization,11,16,12/1/2019 10:14,10,https://monetate.com/services/,4,0.26,,12/29/2019 21:39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
224,which of the following has enabled retailers to personalize their direct mail to all customers?,19,19,,80,https://monetate.com/glossary/omnichannel-personalization/,2,0.25,,12/25/2019 9:59,,,monetate.com
225,cell phones and tablets,19,19,,80,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,50,0.25,6,12/29/2019 19:07,,"Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
226,farmer insurance commercial,20,16,12/8/2019 22:13,90,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,11,0.25,9,1/8/2020 3:13,,"Top stories, Thumbnail, People also ask, Knowledge panel",monetate.com
227,directv home page,21,18,12/23/2019 21:27,100,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,83,0.24,1.8,1/23/2020 5:25,,"Adwords top, Sitelinks, Tweet box, People also ask",monetate.com
228,what is personalize,22,11,11/27/2019 11:53,150,https://monetate.com/glossary/personalization/,10,0.24,,12/25/2019 3:42,,"Knowledge card, People also ask, Sitelinks, Image pack",monetate.com
229,mermutts farmers insurance,13,24,12/20/2019 14:12,20,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,1,0.23,16,1/20/2020 1:40,,"Video, Thumbnail",monetate.com
