#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
134,deal bot,12,14,12/21/2019 12:54,20,https://www.springbot.com/customer-loyalty-email-marketing-webinar/,2,0.3,,1/21/2020 18:33,,"Sitelinks, Top stories, Thumbnail",springbot.com
135,summer lookbook,24,11,12/6/2019 0:05,450,https://www.springbot.com/resources/lookbooks/summer-lookbook-email-design/,0,0.3,,1/5/2020 12:53,,"Top stories, Thumbnail, Image pack, Video",springbot.com
136,custom shipping packages,15,15,,40,https://www.springbot.com/2018/04/five-benefits-of-custom-shipping-packages/,57,0.3,3,12/28/2019 21:16,,"Shopping results, Thumbnail, Sitelinks, People also ask, Top stories, Image pack",springbot.com
137,emaileditor,22,15,12/3/2019 6:20,150,https://www.springbot.com/features/drag-drop-email-editor/,33,0.29,8,1/2/2020 10:27,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Video",springbot.com
138,analysis team,4,8,12/5/2019 3:52,30,https://www.springbot.com/2017/06/why-competition-is-your-best-business-asset/,2,0.28,,1/4/2020 10:39,Image pack,"Sitelinks, Image pack, Top stories, Thumbnail",springbot.com
139,journey coupon 2016,12,12,,20,https://www.springbot.com/2016/09/make-coupon-code-marketing-effective-store/,44,0.28,,1/9/2020 8:13,,"People also ask, Image pack, Adwords bottom, Sitelinks",springbot.com
140,sem tactics,15,18,12/2/2019 17:29,30,https://www.springbot.com/2019/04/3-sem-tactics-for-consumer-good-retailers-to-drive-traffic/,8,0.27,,1/1/2020 17:22,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",springbot.com
141,www.hootsuite.com,24,36,12/5/2019 1:54,400,https://www.springbot.com/2014/05/springbot-hootsuite-launch-app-drive-ecommerce-revenue/,21,0.27,,1/5/2020 8:55,,"Adwords top, Sitelinks, People also ask, Tweet box, Video",springbot.com
142,personalization coupon codes 2016,13,18,12/5/2019 23:23,20,https://www.springbot.com/2016/09/3-ways-beef-discount-strategy-unique-coupon-codes/,40,0.27,,1/4/2020 13:34,,Image pack,springbot.com
143,hammock gear black friday sale,13,75,12/21/2019 13:45,20,https://www.springbot.com/success-stories/hammock-gear/,4,0.26,,1/21/2020 8:29,,"Sitelinks, Video",springbot.com
144,retail demographic analysis,13,16,12/20/2019 11:36,20,https://www.springbot.com/2014/07/three-benefits-knowing-stores-demographic-data/,12,0.25,,1/20/2020 8:13,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",springbot.com
145,sem products retailers,13,14,12/11/2019 20:57,20,https://www.springbot.com/2019/04/3-sem-tactics-for-consumer-good-retailers-to-drive-traffic/,2,0.25,1.6,1/11/2020 9:15,,"Top stories, Thumbnail, Image pack, Adwords bottom, Sitelinks",springbot.com
146,inc 500 list 2018,23,21,12/14/2019 23:34,200,https://www.springbot.com/2018/08/springbot-named-to-inc-500-list/,61,0.25,,1/14/2020 10:41,,"Sitelinks, People also ask, Image pack",springbot.com
147,food e commerce,16,29,12/14/2019 9:15,40,https://www.springbot.com/2017/09/ecommerce-food-beverage-industry/,3,0.25,,1/14/2020 12:18,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom, Knowledge panel",springbot.com
148,flashpoint gatech,18,20,12/5/2019 23:50,60,https://www.springbot.com/2012/09/springbot-rocks-flashpoint-demo-days/,0,0.24,,1/4/2020 11:42,,Image pack,springbot.com
149,build a sign promo code 2016,14,14,,20,https://www.springbot.com/2016/09/3-ways-beef-discount-strategy-unique-coupon-codes/,15,0.24,0.6,1/10/2020 17:19,,"Adwords top, Sitelinks, Image pack, Video",springbot.com
150,social thinking discount code,23,33,12/2/2019 6:14,200,https://www.springbot.com/2016/09/3-ways-beef-discount-strategy-unique-coupon-codes/,12,0.24,,12/31/2019 12:20,,Image pack,springbot.com
151,500 inc,21,13,12/11/2019 5:31,100,https://www.springbot.com/2018/08/springbot-named-to-inc-500-list/,35,0.24,3.5,1/11/2020 14:12,,"Sitelinks, People also ask, Knowledge panel",springbot.com
152,products testimonials,20,28,12/18/2019 11:23,90,https://www.springbot.com/2017/05/7-reasons-customer-testimonials-boost-sales/,49,0.24,,1/17/2020 20:28,,"Featured snippet, Thumbnail, People also ask",springbot.com
153,www hootsuite com,27,39,12/4/2019 4:09,400,https://www.springbot.com/2014/05/springbot-hootsuite-launch-app-drive-ecommerce-revenue/,56,0.23,1.6,1/3/2020 20:25,,"Adwords top, Sitelinks, People also ask, Tweet box",springbot.com
154,rspnutrition/rewards,16,22,12/6/2019 4:06,30,https://www.springbot.com/2018/06/eight-industries-where-loyalty-programs-are-extremely-effective/,0,0.22,,1/5/2020 19:00,,"Sitelinks, Image pack",springbot.com
155,adroll help,13,12,12/4/2019 21:47,20,https://www.springbot.com/2019/02/5-reasons-ecommerce-smbs-leverage-adroll-drive-sales/,14,0.22,,1/3/2020 12:39,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",springbot.com
156,ecommerce school,16,35,12/18/2019 5:35,30,https://www.springbot.com/2019/06/back-to-school-strategies/,8,0.22,7,1/17/2020 21:40,,"Sitelinks, People also ask, Top stories, Thumbnail, Video",springbot.com
157,rsp nutrition.com/rewards,15,23,12/10/2019 11:56,30,https://www.springbot.com/2018/06/eight-industries-where-loyalty-programs-are-extremely-effective/,0,0.22,,1/10/2020 12:44,,"Adwords top, Sitelinks, Image pack, Video",springbot.com
158,magento platform,25,58,12/9/2019 4:59,350,https://www.springbot.com/our-story/platform-partners/magento/,48,0.21,10,1/9/2020 17:22,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",springbot.com
159,bot furniture,16,16,,30,https://www.springbot.com/2018/07/top-ecommerce-trends-home-furnishing/,3,0.2,2,1/4/2020 0:57,,"Sitelinks, Top stories, Thumbnail, Image pack",springbot.com
160,email ad design,14,14,,20,https://www.springbot.com/resources/lookbooks/the-2019-email-design-spring-lookbook/,67,0.2,18,1/9/2020 13:59,,"Adwords top, Sitelinks, Image pack, People also ask, Adwords bottom",springbot.com
161,marketing inspirations,15,13,12/22/2019 14:59,20,https://www.springbot.com/2015/11/picture-says-1000-sales-four-visual-marketing-inspirations-social/,0,0.19,,1/22/2020 0:16,,"Top stories, Thumbnail, Adwords bottom, Sitelinks",springbot.com
162,amazon holiday selling guidelines 2017,15,17,12/9/2019 8:36,20,https://www.springbot.com/2017/04/optimize-product-listing-amazon/,0,0.19,,1/9/2020 13:05,,"Image pack, Video",springbot.com
163,lookbook inspiration,16,16,,30,https://www.springbot.com/resources/lookbooks/2019-holiday-lookbook/,3,0.19,,1/17/2020 0:38,,"People also ask, Top stories, Thumbnail, Knowledge panel",springbot.com
164,to write in an aimless fashion,16,16,,30,https://www.springbot.com/2016/05/turn-social-strategy-from-aimless-to-amazing/,0,0.19,,12/29/2019 11:36,,Image pack,springbot.com
165,bad subject lines,13,13,,10,https://www.springbot.com/2014/08/email-subject-lines-good-bad-ones/,6,0.19,,12/26/2019 6:07,,,springbot.com
166,google adroll,20,14,12/17/2019 9:42,70,https://www.springbot.com/2019/02/5-reasons-ecommerce-smbs-leverage-adroll-drive-sales/,0,0.18,5,1/17/2020 3:44,,"Adwords top, Sitelinks, People also ask, Video, Thumbnail, Knowledge panel",springbot.com
167,sports apparel industry,23,26,12/9/2019 16:37,150,https://www.springbot.com/2018/06/top-ecommerce-trends-for-the-athletic-apparel-industry/,7,0.18,1.7,1/9/2020 20:35,,"People also ask, Image pack, Top stories, Thumbnail",springbot.com
168,amazon prime referral credit,21,21,,80,https://www.springbot.com/our-story/springbots-refer-friend-program/,3,0.18,,1/14/2020 1:51,,"People also ask, Image pack, Video",springbot.com
169,food ecommerce,20,23,12/17/2019 15:39,70,https://www.springbot.com/2017/09/ecommerce-food-beverage-industry/,5,0.17,15,1/17/2020 13:10,,"Sitelinks, Top stories, Thumbnail, Knowledge panel",springbot.com
170,back to school email,20,20,,70,https://www.springbot.com/2017/08/4-key-email-marketing-campaigns-back-school-shoppers/,3,0.17,,1/22/2020 23:18,,Sitelinks,springbot.com
171,e commerce industries inc,19,15,12/19/2019 17:40,50,https://www.springbot.com/2017/08/fastest-growing-ecommerce-industries/,0,0.17,,1/19/2020 15:45,,"Adwords top, Sitelinks, Video",springbot.com
172,ncr retail online,19,19,,50,https://www.springbot.com/2014/10/springbot-ncr-generate-real-results-retailers/,0,0.16,0.25,1/22/2020 12:09,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Top stories, Video",springbot.com
173,lookbook design,25,19,12/20/2019 12:40,200,https://www.springbot.com/resources/lookbooks/the-2019-email-design-spring-lookbook/,4,0.16,7,1/20/2020 16:19,,"Adwords top, Sitelinks, People also ask, Knowledge panel",springbot.com
174,selling outdoor gear,18,13,12/11/2019 3:19,40,https://www.springbot.com/2017/08/ace-selling-outdoor-goods-online/,15,0.16,,1/11/2020 14:44,,"Adwords top, Sitelinks, People also ask",springbot.com
175,home furnishing retailers,18,17,11/28/2019 19:21,40,https://www.springbot.com/2018/07/top-ecommerce-trends-home-furnishing/,1,0.15,,12/26/2019 6:41,,"People also ask, Sitelinks",springbot.com
176,sports apparel industry trends,17,22,12/6/2019 6:44,30,https://www.springbot.com/2018/06/top-ecommerce-trends-for-the-athletic-apparel-industry/,4,0.15,2,1/5/2020 16:35,,"People also ask, Video",springbot.com
177,athletic apparel industry statistics,18,21,12/2/2019 10:59,40,https://www.springbot.com/2018/06/top-ecommerce-trends-for-the-athletic-apparel-industry/,14,0.15,3,1/1/2020 8:23,,"People also ask, Image pack",springbot.com
178,smb ecommerce,15,15,,20,https://www.springbot.com/2019/01/ecommerce-business-strategies-for-smb-merchants-2019/,1,0.15,20,1/18/2020 17:17,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom, Knowledge panel",springbot.com
179,adroll promo code,20,19,12/18/2019 20:57,50,https://www.springbot.com/2016/05/optimize-your-adroll-retargeting-performance/,0,0.14,15,1/18/2020 6:06,,"Adwords top, Sitelinks",springbot.com
180,adroll network,14,16,11/30/2019 11:08,10,https://www.springbot.com/features/online-ads/,45,0.14,,12/28/2019 10:26,,"Adwords top, Sitelinks, People also ask",springbot.com
181,ecommerce categories,20,23,12/14/2019 11:50,50,https://www.springbot.com/2017/04/fastest-growing-categories-ecommerce-2017/,6,0.14,25,1/14/2020 17:22,,"Featured snippet, Image pack, Top stories, Thumbnail",springbot.com
182,adroll vs adwords,19,19,,40,https://www.springbot.com/2019/02/5-reasons-ecommerce-smbs-leverage-adroll-drive-sales/,0,0.14,,1/6/2020 20:38,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",springbot.com
183,the cosmetic store,27,27,,250,https://www.springbot.com/2017/07/5-habits-successful-cosmetic-ecommerce-store/,11,0.14,3,1/17/2020 11:11,,"Sitelinks, Top stories, Thumbnail",springbot.com
184,athletic wear industry,18,21,11/29/2019 6:39,30,https://www.springbot.com/2018/06/top-ecommerce-trends-for-the-athletic-apparel-industry/,15,0.14,0.4,12/27/2019 15:12,,"People also ask, Shopping results, Thumbnail",springbot.com
185,best times to post on social media 2016,25,32,12/7/2019 9:22,150,https://www.springbot.com/2016/11/social-media-days-times/,77,0.14,8,1/7/2020 6:51,,"Featured snippet, People also ask, Image pack",springbot.com
186,adroll help center,15,13,12/3/2019 23:01,20,https://www.springbot.com/2019/02/5-reasons-ecommerce-smbs-leverage-adroll-drive-sales/,24,0.13,,1/2/2020 4:31,,"Adwords top, Sitelinks, People also ask",springbot.com
187,ecommerce returns,24,28,12/16/2019 13:13,100,https://www.springbot.com/2018/08/how-to-reduce-ecommerce-returns-and-boost-revenue/,43,0.13,8,1/15/2020 15:53,,"People also ask, Knowledge panel",springbot.com
188,yours truly discount code,21,24,12/14/2019 0:54,60,https://www.springbot.com/2016/09/make-coupon-code-marketing-effective-store/,16,0.13,,1/13/2020 21:34,,"Video, Image pack",springbot.com
189,e commerce marketing automation,19,18,11/30/2019 0:32,40,https://www.springbot.com/features/,15,0.13,70,12/29/2019 2:09,,"Sitelinks, Adwords bottom, Knowledge panel",springbot.com
190,adroll com,27,50,11/29/2019 2:35,250,https://www.springbot.com/2018/04/understanding-online-ad-retargeting-with-adroll/,41,0.13,3.5,12/27/2019 4:05,,"Adwords top, Sitelinks, People also ask, Tweet box, Image pack",springbot.com
191,adrool,21,27,12/8/2019 20:20,60,https://www.springbot.com/2018/04/understanding-online-ad-retargeting-with-adroll/,45,0.13,,1/7/2020 21:21,,"Adwords top, Sitelinks, People also ask, Tweet box, Top stories, Thumbnail, Image pack",springbot.com
192,countryclubprep,31,30,1/9/2020 7:26,600,https://www.springbot.com/2013/10/springbot-helps-country-club-prep-use-revenue-data-to-analyze-digital-marketing-efforts/,0,0.13,0.3,1/18/2020 1:53,,"Adwords top, Sitelinks, People also ask",springbot.com
193,ad online,25,13,12/16/2019 12:43,150,https://www.springbot.com/features/online-ads/,87,0.12,14,1/15/2020 17:40,,"Adwords top, Sitelinks, People also ask, Adwords bottom",springbot.com
194,e commerce business strategies,18,21,12/22/2019 18:25,30,https://www.springbot.com/2017/01/top-5-ecommerce-strategies-2017/,7,0.12,6,1/23/2020 0:23,,"Adwords top, Knowledge card, People also ask, Top stories, Thumbnail",springbot.com
195,summer shopping,23,23,,250,https://www.springbot.com/ecommerce-tips-to-slay-the-summer-shopping-season/,2,0.12,1.2,1/14/2020 19:34,,"Shopping results, Thumbnail, Top stories, Image pack",springbot.com
196,kids bot com,25,48,12/2/2019 17:13,150,https://www.springbot.com/2018/04/springbot-ceo-joins-board-of-boys-girls-club/,72,0.12,3.5,12/31/2019 16:59,,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",springbot.com
197,ecommerce business strategy,18,15,11/29/2019 16:38,30,https://www.springbot.com/2017/01/top-5-ecommerce-strategies-2017/,16,0.12,7,12/27/2019 3:43,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, Adwords bottom",springbot.com
198,refer as,24,28,12/3/2019 21:17,200,https://www.springbot.com/our-story/springbots-refer-friend-program/,0,0.12,,1/3/2020 9:04,,People also ask,springbot.com
199,social media and seo 2016,16,16,,20,https://www.springbot.com/2016/09/social-media-seo/,25,0.12,,12/28/2019 14:42,,"People also ask, Image pack",springbot.com
200,google ad roll,16,12,12/15/2019 5:49,20,https://www.springbot.com/2019/02/5-reasons-ecommerce-smbs-leverage-adroll-drive-sales/,8,0.11,3,1/14/2020 19:49,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",springbot.com
201,retargeting adroll,14,15,12/3/2019 13:22,10,https://www.springbot.com/2018/04/understanding-online-ad-retargeting-with-adroll/,21,0.11,,1/2/2020 16:25,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",springbot.com
202,gear campaign,15,40,12/5/2019 6:40,10,https://www.springbot.com/success-stories/hammock-gear/,0,0.11,,1/4/2020 20:34,,"Video, Image pack",springbot.com
203,social thinking coupon code,26,34,12/11/2019 23:49,150,https://www.springbot.com/2016/09/3-ways-beef-discount-strategy-unique-coupon-codes/,12,0.11,,1/12/2020 2:11,,"Image pack, Video, Adwords bottom, Sitelinks",springbot.com
204,e commerce competitor analysis,18,16,12/12/2019 18:59,30,https://www.springbot.com/2017/02/6-insights-from-ecommerce-competitive-analysis/,3,0.11,6,1/12/2020 3:07,,"Featured snippet, People also ask",springbot.com
205,coupon code 2016,19,19,,30,https://www.springbot.com/2016/08/unique-coupon-capability-enables-online-merchants-using-springbot-to-better-target-customers-drive-sales/,31,0.11,1,1/11/2020 23:21,,"Adwords top, Top stories, Thumbnail, Image pack",springbot.com
206,adroll email retargeting,17,22,12/7/2019 6:47,20,https://www.springbot.com/2018/04/understanding-online-ad-retargeting-with-adroll/,5,0.11,15,1/7/2020 5:42,,"Featured snippet, Thumbnail, Top stories, Video, Adwords bottom, Sitelinks",springbot.com
207,pinterest best practices 2017,17,17,,20,https://www.springbot.com/2017/01/beginners-guide-pinterest-marketing/,6,0.11,,1/10/2020 4:45,,"Featured snippet, Thumbnail, People also ask, Image pack",springbot.com
208,marketing automation ecommerce,21,23,12/16/2019 11:59,50,https://www.springbot.com/features/,19,0.1,7,1/16/2020 11:48,,"Adwords top, Sitelinks, Adwords bottom, Knowledge panel",springbot.com
209,mastering facebook ads,17,14,12/22/2019 6:59,20,https://www.springbot.com/2017/08/an-ecommerce-marketers-guide-to-mastering-facebook-ads/,37,0.1,3.5,1/22/2020 18:52,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom",springbot.com
210,invoice id paypal,22,27,12/18/2019 2:31,60,https://www.springbot.com/2015/03/fix-paypal-invoice-already-paid/,0,0.1,1.9,1/18/2020 15:14,,"People also ask, Top stories, Thumbnail",springbot.com
211,declan + crew,6,5,12/15/2019 17:39,20,https://www.springbot.com/success-stories/declan-crew/,0,0.1,,1/15/2020 12:39,Image pack,"Sitelinks, Image pack, Thumbnail",springbot.com
212,e commerce strategy,22,10,12/4/2019 21:42,60,https://www.springbot.com/2017/01/top-5-ecommerce-strategies-2017/,12,0.1,16,1/4/2020 8:59,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Adwords bottom",springbot.com
213,e commerce food,18,35,12/4/2019 15:22,20,https://www.springbot.com/2017/09/ecommerce-food-beverage-industry/,3,0.1,,1/3/2020 19:07,,"Adwords top, Sitelinks, Image pack",springbot.com
214,ncr retail,25,25,,100,https://www.springbot.com/tag/new-add-on-for-ncr-retail-online/,16,0.1,3.5,1/2/2020 2:06,,"Sitelinks, Top stories, Thumbnail, People also ask, Knowledge panel",springbot.com
215,how to run a social media contest,22,22,,60,https://www.springbot.com/2017/03/run-social-media-contest/,36,0.1,,1/7/2020 23:36,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",springbot.com
216,magento webinar,16,22,12/19/2019 13:28,20,https://www.springbot.com/online-reviews-magento-webinar/,0,0.1,11,1/19/2020 9:19,,"Adwords top, Sitelinks, Top stories, Thumbnail, Video, Adwords bottom",springbot.com
217,redstage,26,24,12/2/2019 3:34,200,https://www.springbot.com/2014/03/3-reasons-springbots-industry-partner-redstage-rocks/,1,0.1,,1/1/2020 9:04,,"Adwords top, Sitelinks, Image pack",springbot.com
